DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.061256185173988342" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.089731737971305847" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.17009077966213226" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.17192701995372772" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.21418854594230652" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.15758448839187622" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.16436225175857544" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.042449306696653366" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.020773431286215782" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.020418727770447731" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.029910579323768616" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.056696925312280655" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.057309005409479141" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.071396179497241974" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.052528165280818939" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))-0.054787416011095047" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.1273479163646698" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.062320291996002197" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.061256185173988342" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.089731737971305847" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.17009077966213226" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.17192701995372772" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.21418854594230652" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.15758448839187622" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.16436225175857544" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.042449306696653366" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.020773431286215782" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.020418727770447731" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.029910579323768616" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.056696925312280655" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.057309005409479141" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.071396179497241974" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.052528165280818939" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.00303*((1.+(0.0263384*x))/(1.+(0.0294513*x))))+0.054787416011095047" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x)))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x)))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.13826607167720795" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.060410931706428528" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.050319787114858627" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.05173184722661972" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.054610386490821838" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.065045721828937531" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.10863246768712997" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.13388825953006744" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.20359878242015839" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.039504591375589371" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.017260266467928886" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.014377081766724586" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.014780527912080288" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.015602967701852322" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.018584491685032845" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.031037848442792892" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.038253787904977798" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))-0.05817108228802681" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.13826607167720795" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.060410931706428528" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.050319787114858627" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.05173184722661972" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.054610386490821838" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.065045721828937531" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.10863246768712997" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.13388825953006744" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.20359878242015839" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.039504591375589371" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.017260266467928886" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.014377081766724586" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.014780527912080288" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.015602967701852322" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.018584491685032845" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.031037848442792892" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.038253787904977798" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.9201*((1.+(0.0115429*x))/(1.+(0.0119144*x))))+0.05817108228802681" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.562751*((1.+(0.509404*x))/(1.+(0.315111*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.562751*((1.+(0.509404*x))/(1.+(0.315111*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.13951751589775085" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.10864340513944626" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.069352701306343079" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.085954055190086365" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.16008469462394714" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.14834028482437134" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.20482762157917023" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.16602002084255219" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.22547377645969391" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.039862148463726044" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.031040972098708153" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.019815057516098022" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.024558302015066147" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.045738484710454941" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.042382936924695969" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.058522175997495651" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.047434292733669281" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))-0.064421080052852631" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.13951751589775085" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.10864340513944626" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.069352701306343079" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.085954055190086365" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.16008469462394714" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.14834028482437134" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.20482762157917023" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.16602002084255219" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.22547377645969391" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.039862148463726044" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.031040972098708153" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.019815057516098022" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.024558302015066147" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.045738484710454941" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.042382936924695969" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.058522175997495651" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.047434292733669281" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.562751*((1.+(0.509404*x))/(1.+(0.315111*x))))+0.064421080052852631" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x)*(1-(0.0485052+3.93839e-05*x+-4.90281e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x)*(1-(0.0457404+4.11166e-05*x+-5.16086e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x)*(1-(0.0167596))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x)*(1+(0.0485052+3.93839e-05*x+-4.90281e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x)*(1+(0.0457404+4.11166e-05*x+-5.16086e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.07073+0.000128481*x+6.16477e-07*x*x+-5.65803e-10*x*x*x)*(1+(0.0167596))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x)*(1-(0.101236+0.000212696*x+-1.71672e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x)*(1-(0.0742403+0.000255442*x+-2.11308e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x)*(1-(0.0719943))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x)*(1+(0.101236+0.000212696*x+-1.71672e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x)*(1+(0.0742403+0.000255442*x+-2.11308e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.972902+0.000201811*x+3.96396e-08*x*x+-4.53965e-10*x*x*x)*(1+(0.0719943))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.744235+0.959064/sqrt(x)" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.744235+0.959064/sqrt(x))*(1-(0.223641+0.000121598*x+-7.65779e-08*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.744235+0.959064/sqrt(x))*(1-(0.17036+9.32161e-05*x+-3.11119e-08*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.744235+0.959064/sqrt(x))*(1-(0.159667))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.744235+0.959064/sqrt(x))*(1+(0.223641+0.000121598*x+-7.65779e-08*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.744235+0.959064/sqrt(x))*(1+(0.17036+9.32161e-05*x+-3.11119e-08*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.744235+0.959064/sqrt(x))*(1+(0.159667))" 
